biomass,RA,time,yield_factor
0.1846472307697,0.015758513927,27.0,1.0
0.1846485088177999,0.015801139401,27.1,1.0
0.1846497264627999,0.01584363932,27.200000000000003,1.0
0.1846508838868999,0.015886013583,27.3,1.0
0.1846519809812999,0.015928262093,27.4,1.0
0.1846530181939999,0.015970384757,27.5,1.0
0.1846539959173,0.016012381489,27.6,1.0
0.1846549138218,0.016054252212,27.700000000000003,1.0
0.1846557721641999,0.01609599685,27.8,1.0
0.1846565709397,0.016137615333,27.9,1.0
0.1846573102536,0.016179107595,28.0,1.0
0.1846579902704999,0.016220473576,28.1,1.0
0.1846586111273,0.01626171322,28.200000000000003,1.0
0.1846591729850999,0.016302826478,28.3,1.0
0.1846596759418,0.016343813304,28.4,1.0
0.1846601201775,0.01638467366,28.5,1.0
0.1846605058181999,0.016425407508,28.6,1.0
0.1846608329619999,0.016466014821,28.700000000000003,1.0
0.1846611020709,0.016506495572,28.8,1.0
0.184661312991,0.016546849743,28.9,1.0
0.1846614658644,0.016587077319,29.0,1.0
0.184661560845,0.016627178288,29.1,1.0
0.1846615980889999,0.016667152644,29.200000000000003,1.0
0.1846615980889999,0.016667152644,29.3,1.0
0.1846615980889999,0.016667152644,29.4,1.0
0.1846615980889999,0.016667152644,29.5,1.0
0.1846615980889999,0.016667152644,29.6,1.0
0.1846615980889999,0.016667152644,29.700000000000003,1.0
0.1846615980889999,0.016667152644,29.8,1.0
0.1846615980889999,0.016667152644,29.9,1.0
0.1846615980889999,0.016667152644,30.0,1.0
0.1846615980889999,0.016667152644,30.1,1.0
0.1846615980889999,0.016667152644,30.200000000000003,1.0
0.1846615980889999,0.016667152644,30.3,1.0
0.1846615980889999,0.016667152644,30.4,1.0
0.1846615980889999,0.016667152644,30.5,1.0
0.1846615980889999,0.016667152644,30.6,1.0
0.1846615980889999,0.016667152644,30.700000000000003,1.0
0.1846615980889999,0.016667152644,30.8,1.0
0.1846615980889999,0.016667152644,30.9,1.0
0.1846615980889999,0.016667152644,31.0,1.0
0.1846615980889999,0.016667152644,31.1,1.0
0.1846615980889999,0.016667152644,31.200000000000003,1.0
0.1846615980889999,0.016667152644,31.3,1.0
0.1846615980889999,0.016667152644,31.4,1.0
0.1846615980889999,0.016667152644,31.5,1.0
0.1846615980889999,0.016667152644,31.6,1.0
0.1846615980889999,0.016667152644,31.700000000000003,1.0
0.1846615980889999,0.016667152644,31.8,1.0
0.1846615980889999,0.016667152644,31.9,1.0
